	date	value
1850	2019-10-21	1.6720339693862654
1855	2019-10-28	1.6755762050281242
1860	2019-11-04	1.6789170741157615
1865	2019-11-11	1.6751523618084798
1870	2019-11-18	1.677605083923967
1875	2019-11-25	1.677397461502788
1880	2019-12-02	1.6754755196936764
1885	2019-12-09	1.6812125173694374
1890	2019-12-16	1.6900229445310146
1895	2019-12-23	1.6897348032147788
1900	2019-12-30	1.700850774308419
1905	2020-01-07	1.7104113640056917
1910	2020-01-14	1.7140318422218233
1915	2020-01-21	1.7098175881353428
1920	2020-02-05	1.6918082500053457
1925	2020-02-12	1.7068060276726862
1930	2020-02-19	1.714133906400722
1935	2020-02-26	1.7178453022293025
1940	2020-03-04	1.7237655296604575
1945	2020-03-11	1.7192575609661136
1950	2020-03-18	1.6874906879613207
1955	2020-03-25	1.6957873768434994
1960	2020-04-01	1.6942320115432716
1965	2020-04-09	1.7096906338138655
1970	2020-04-16	1.711846437105882
1975	2020-04-23	1.7153272558125496
1980	2020-04-30	1.7232878885401808
1985	2020-05-12	1.725955501668278
1990	2020-05-19	1.7249258724760668
1995	2020-05-26	1.7191616949808441
2000	2020-06-02	1.7247778189751501
2005	2020-06-09	1.7249357823265985
2010	2020-06-16	1.7252794381345737
2015	2020-06-23	1.7321013954424216
2020	2020-07-02	1.7515098384458063
2025	2020-07-09	1.7846706977557538
2030	2020-07-16	1.7612659535544144
2035	2020-07-23	1.7812857768514307
2040	2020-07-30	1.7785648192323331
2045	2020-08-06	1.7868366006836465
2050	2020-08-13	1.7795678908001968
2055	2020-08-20	1.7846252221339463
2060	2020-08-27	1.7879074059335942
2065	2020-09-03	1.793112221960706
2070	2020-09-10	1.7769302647947134
2075	2020-09-17	1.7815203691972183
2080	2020-09-24	1.7774445727950583
2085	2020-10-09	1.7863816500931076
2090	2020-10-16	1.7960957664442678
2095	2020-10-23	1.7931466046620008
2100	2020-10-30	1.7936986636206078
2105	2020-11-06	1.8087491178016017
2110	2020-11-13	1.8046403262436153
2115	2020-11-20	1.8056562220721304
2120	2020-11-27	1.809646181456832
2125	2020-12-04	1.8181881884528588
2130	2020-12-11	1.8070199465553913
2135	2020-12-18	1.81574035489935
2140	2020-12-25	1.8215623697409795
2145	2021-01-04	1.8396915040738195
2150	2021-01-11	1.8549028744652456
2155	2021-01-18	1.8620707449383072
2160	2021-01-25	1.8694390374905545
2165	2021-02-01	1.855273813316583
2170	2021-02-08	1.8647310738137546
2175	2021-02-22	1.8686800200559497
2180	2021-03-01	1.859321137509184
2185	2021-03-08	1.8411030875351875
2190	2021-03-15	1.8399478506670386
