,中欧医疗健康混合A,汇添富中证主要消费ETF,国泰纳斯达克100ETF,组合1,组合2
2019-08-23,1.612,2.110580009987872,1.6024590163934427,1.8565195131906573,1.7750130087937714
2019-08-26,1.61,2.082471284868374,1.6258782201405153,1.8541747525044447,1.7727831683362965
2019-08-27,1.616,2.1304844117856887,1.6288056206088994,1.8796450161972942,1.7917633441315293
2019-08-28,1.61,2.1594492402083185,1.6340749414519906,1.8967620908301546,1.8011747272201029
2019-08-29,1.606,2.1696511379039736,1.6592505854800939,1.9144508616920337,1.8116339077946892
2019-08-30,1.616,2.1971177855461224,1.6574941451990632,1.9273059653725928,1.8235373102483952
2019-09-02,1.644,2.197474495255761,1.6574941451990632,1.9274843202274121,1.8329895468182746
2019-09-03,1.636,2.193122636798174,1.6399297423887589,1.9165261895934664,1.8230174597289774
2019-09-04,1.634,2.173646286651923,1.6633489461358315,1.9184976163938772,1.823665077595918
2019-09-05,1.623,2.190340301062995,1.6932084309133488,1.9417743659881719,1.8355162439921144
2019-09-06,1.633,2.1715773703360206,1.6914519906323184,1.9315146804841694,1.8320097869894463
2019-09-09,1.638,2.1646572019690375,1.686768149882904,1.9257126759259706,1.8298084506173136
2019-09-10,1.652,2.1647285439109654,1.6826697892271665,1.923699166569066,1.8331327777127104
2019-09-11,1.618,2.092387814796319,1.6984777517564402,1.8954327832763795,1.8029551888509197
2019-09-12,1.624,2.116001997574374,1.7049180327868851,1.9104600151806297,1.8149733434537532
2019-09-16,1.624,2.1112934294071484,1.686768149882904,1.899030789645026,1.8073538597633507
2019-09-17,1.618,2.097738460440893,1.696135831381733,1.8969371459113131,1.8039580972742084
2019-09-18,1.651,2.1414710708425484,1.696135831381733,1.9188034511121406,1.8295356340747604
2019-09-19,1.67,2.140614967539417,1.6984777517564402,1.9195463596479285,1.8363642397652855
2019-09-20,1.683,2.1548120139830207,1.6814988290398125,1.9181554215114165,1.839770281007611
2019-09-23,1.667,2.1237069273025613,1.6809133489461359,1.9023101381243486,1.8238734254162323
2019-09-24,1.707,2.134622244417493,1.6574941451990632,1.8960581948082782,1.833038796538852
2019-09-25,1.711,2.1244916886637655,1.677400468384075,1.9009460785239203,1.8376307190159469
2019-09-26,1.698,2.0778340586430764,1.6703747072599533,1.874104382951515,1.8154029219676762
2019-09-27,1.702,2.096525647428123,1.6516393442622952,1.874082495845209,1.816721663896806
2019-09-30,1.712,2.0846828850681316,1.6656908665105388,1.875186875789335,1.8207912505262234
2019-10-08,1.727,2.1149318684454594,1.6346604215456675,1.8747961449955635,1.8255307633303754
2019-10-09,1.72,2.1025183705500465,1.6533957845433254,1.8779570775466858,1.8253047183644573
2019-10-10,1.79,2.1252764500249697,1.6639344262295084,1.894605438127239,1.8597369587514927
2019-10-11,1.797,2.128772205179425,1.686182669789227,1.9074774374843262,1.8706516249895506
2019-10-14,1.796,2.1328386958693013,1.6855971896955504,1.9092179427824258,1.8714786285216172
2019-10-15,1.797,2.1487479489191696,1.7066744730679158,1.9277112109935426,1.8841408073290284
2019-10-16,1.831,2.112078190768353,1.7031615925058547,1.9076198916371039,1.882079927758069
2019-10-17,1.834,2.1149318684454594,1.7084309133489464,1.9116813908972028,1.8857875939314686
2019-10-18,1.831,2.0974530926731827,1.690281030444965,1.8938670615590738,1.8729113743727157
2019-10-21,1.789,2.115573945922808,1.7049180327868851,1.9102459893548467,1.8698306595698977
2019-10-22,1.812,2.12648926303774,1.690281030444965,1.9083851467413524,1.8762567644942347
2019-10-23,1.78,2.1077976742526934,1.696135831381733,1.9019667528172133,1.8613111685448085
2019-10-24,1.779,2.088107298280659,1.7113583138173303,1.8997328060489949,1.8594885373659964
2019-10-25,1.798,2.1420418063779696,1.7259953161592505,1.93401856126861,1.88867904084574
2019-10-28,1.826,2.1621602340015698,1.743559718969555,1.9528599764855623,1.9105733176570414
2019-10-29,1.845,2.192052507669259,1.7265807962529274,1.9593166519610932,1.9212111013073954
2019-10-30,1.833,2.1802097453092673,1.7336065573770492,1.9569081513431583,1.915605434228772
2019-10-31,1.856,2.183634158521795,1.7330210772833723,1.9583276179025835,1.9242184119350558
2019-11-01,1.888,2.1924805593208245,1.7470725995316159,1.9697765794262203,1.94251771961748
2019-11-04,1.914,2.2045373475065992,1.7558548009367683,1.9801960742216838,1.958130716147789
2019-11-05,1.904,2.2226582007562246,1.7558548009367683,1.9892565008464964,1.9608376672309973
2019-11-06,1.894,2.190982378540344,1.7459016393442623,1.9684420089423031,1.9436280059615354
2019-11-07,1.907,2.2065349218805737,1.7494145199063231,1.9779747208934484,1.9543164805956321
2019-11-08,1.896,2.198544624384676,1.7558548009367683,1.9771997126607221,1.9501331417738146
2019-11-11,1.857,2.1713633445102376,1.7523419203747073,1.9618526324424725,1.926901754961648
2019-11-12,1.875,2.1802097453092673,1.7587822014051522,1.9694959733572097,1.9379973155714731
2019-11-13,1.928,2.1897695655275737,1.7587822014051522,1.974275883466363,1.9588505889775751
2019-11-14,1.954,2.191339088249982,1.7599531615925057,1.9756461249212438,1.9684307499474958
2019-11-15,1.935,2.16458586002711,1.772248243559719,1.9684170517934145,1.9572780345289431
2019-11-18,1.938,2.173646286651923,1.7734192037470726,1.9735327451994977,1.961688496799665
2019-11-19,1.985,2.1940500820432334,1.775175644028103,1.984612863035668,1.9847419086904454
2019-11-20,1.986,2.1871299136762503,1.7663934426229508,1.9767616781496007,1.9798411187664002
2019-11-21,1.953,2.1807804808446885,1.7652224824355973,1.9730014816401429,1.9663343210934285
2019-11-22,1.863,2.135478347720625,1.768735362997658,1.9521068553591416,1.9224045702394277
2019-11-25,1.835,2.1251337661411145,1.7921545667447307,1.9586441664429226,1.9174294442952815
2019-11-26,1.849,2.144966825997004,1.7939110070257611,1.9694389165113826,1.9292926110075883
2019-11-27,1.837,2.1421131483198974,1.806791569086651,1.974452358703274,1.9286349058021828
2019-11-28,1.848,2.133623457230506,1.8050351288056208,1.9693292930180633,1.9288861953453758
2019-11-29,1.801,2.09081829207391,1.7968384074941453,1.9438283497840276,1.8962188998560183
2019-12-02,1.782,2.1041592352143823,1.775175644028103,1.9396674396212426,1.8871116264141619
2019-12-03,1.777,2.1006634800599273,1.762295081967213,1.9314792810135701,1.87998618734238
2019-12-04,1.793,2.1008775058857103,1.775175644028103,1.9380265749569068,1.8896843833046044
2019-12-05,1.815,2.1033031319112507,1.7816159250585482,1.9424595284848993,1.8999730189899329
2019-12-06,1.83,2.133409431404723,1.7968384074941453,1.965123919449434,1.9200826129662891
2019-12-09,1.789,2.1202111721481063,1.7898126463700235,1.9550119092590648,1.89967460617271
2019-12-10,1.807,2.1062994934722123,1.7880562060889928,1.9471778497806027,1.900451899853735
2019-12-11,1.805,2.086751801384034,1.798009367681499,1.9423805845327664,1.8965870563551774
2019-12-12,1.802,2.073910251837055,1.8085480093676816,1.9412291306023683,1.8948194204015787
2019-12-13,1.84,2.100378112292217,1.8108899297423888,1.9556340210173029,1.9170893473448685
2019-12-16,1.84,2.0891774274095742,1.8220140515222483,1.9555957394659114,1.9170638263106075
2019-12-17,1.847,2.1178568880644932,1.8243559718969555,1.9711064299807244,1.9297376199871494
2019-12-18,1.814,2.1112934294071484,1.825526932084309,1.9684101807457286,1.9169401204971523
2019-12-19,1.804,2.0978811443247487,1.8395784543325526,1.9687297993286506,1.9138198662191002
2019-12-20,1.787,2.0991652992794467,1.8477751756440282,1.9734702374617374,1.911313491641158
2019-12-23,1.781,2.0792608974816296,1.854215456674473,1.9667381770780512,1.9048254513853675
2019-12-24,1.786,2.0832560462295784,1.85480093676815,1.969028491498864,1.908018994332576
2019-12-25,1.784,2.0688449739601915,1.8536299765807962,1.9612374752704937,1.9021583168469958
2019-12-26,1.79,2.0696297353213953,1.864168618266979,1.966899176794187,1.907932784529458
2019-12-27,1.78,2.1008775058857103,1.8647540983606559,1.982815802123183,1.9152105347487884
2019-12-30,1.781,2.14111436113291,1.8501170960187354,1.9956157285758227,1.9240771523838818
2019-12-31,1.808,2.156024826995791,1.8536299765807962,2.0048274017882934,1.9392182678588623
2020-01-02,1.803,2.1669401441107228,1.879391100702576,2.0231656224066494,1.9497770816044329
2020-01-03,1.79,2.1490333166868805,1.8647540983606559,2.0068937075237683,1.9345958050158454
2020-01-06,1.775,2.148605265035314,1.8770491803278688,2.0128272226815915,1.9335514817877273
2020-01-07,1.808,2.197831204965399,1.8758782201405153,2.036854712552957,1.960569808368638
2020-01-08,1.803,2.187201255618178,1.8840749414519906,2.0356380985350846,1.9580920656900562
2020-01-09,1.865,2.210030677035029,1.9010538641686183,2.0555422706018236,1.9920281804012157
2020-01-10,1.874,2.2115288578155097,1.8922716627634661,2.051900260289488,1.9926001735263252
2020-01-13,1.89,2.2444174930441605,1.9121779859484778,2.0782977394963194,2.0155318263308795
2020-01-14,1.87,2.2237996718270674,1.8963700234192038,2.0600848476231355,1.996723231748757
2020-01-15,1.899,2.22708140115574,1.8940281030444965,2.060554752100118,2.0067031680667453
2020-01-16,1.929,2.2302204466005566,1.9115925058548011,2.070906476227679,2.023604317485119
2020-01-17,1.953,2.213811799957195,1.9233021077283374,2.068556953842766,2.030037969228511
2020-01-20,1.992,2.2091032317899693,1.9174473067915692,2.063275269290769,2.039516846193846
2020-01-21,1.994,2.16123278875651,1.915105386416862,2.038169087586686,2.023446058391124
2020-01-22,1.995,2.1529571234929015,1.9262295081967213,2.0395933158448116,2.024728877229874
2020-01-23,1.941,2.0664906898765785,1.9332552693208431,1.999872979598711,1.980248653065807
2020-02-03,1.851,1.904972533352358,1.9227166276346603,1.9138445804935091,1.8928963869956728
2020-02-04,1.923,1.9564100734822003,1.9789227166276346,1.9676663950549176,1.952777596703278
2020-02-05,1.947,1.9880145537561533,1.9871194379391102,1.9875669958476316,1.974044663898421
2020-02-06,2.011,2.0421630876792465,2.0081967213114758,2.025179904495361,2.020453269663574
2020-02-07,1.99,2.058857102090319,1.9935597189695549,2.0262084105299367,2.014138940353291
