2014年2月16日	4,121.92	4,152.04	4,232.88	4,085.82	298.18K	-0.30%
2014年2月9日	4,134.16	3,972.86	4,137.59	3,972.86	290.35K	4.46%
2014年2月2日	3,957.67	3,864.89	3,957.93	3,854.98	34.04K	1.86%
2014年1月26日	3,885.42	3,867.57	3,916.67	3,847.03	136.14K	0.07%
2014年1月19日	3,882.67	3,666.30	3,890.53	3,627.65	180.65K	5.74%
2014年1月12日	3,671.91	3,628.53	3,738.08	3,588.74	140.79K	1.19%
2014年1月5日	3,628.63	3,806.58	3,806.58	3,619.68	158.41K	-4.92%
2013年12月29日	3,816.32	3,815.68	3,848.25	3,789.82	126.55K	0.41%
2013年12月22日	3,800.77	3,745.94	3,809.50	3,687.40	147.58K	1.44%
2013年12月15日	3,747.00	3,929.38	3,932.60	3,736.40	157.29K	-4.55%
2013年12月8日	3,925.43	3,928.16	3,965.16	3,878.33	207.16K	0.17%
2013年12月1日	3,918.78	3,870.03	3,959.11	3,737.32	270.21K	-0.70%
2013年11月24日	3,946.38	3,834.81	3,947.91	3,822.13	240.53K	2.70%
2013年11月17日	3,842.76	3,759.12	3,880.72	3,755.50	258.74K	2.85%
2013年11月10日	3,736.45	3,626.19	3,766.36	3,575.84	172.30K	2.93%
2013年11月3日	3,629.94	3,705.45	3,799.83	3,618.93	187.21K	-1.96%
2013年10月27日	3,702.45	3,820.67	3,828.72	3,600.43	212.03K	-3.12%
2013年10月20日	3,821.78	3,977.26	4,089.10	3,796.07	302.26K	-3.75%
2013年10月13日	3,970.64	4,034.19	4,080.11	3,937.24	345.30K	-1.40%
2013年10月6日	4,026.92	3,875.52	4,027.32	3,866.68	257.17K	3.98%
2013年9月29日	3,872.89	3,834.17	3,873.49	3,834.01	39.46K	1.31%
2013年9月22日	3,822.76	3,830.95	3,930.60	3,802.90	294.38K	0.02%
2013年9月15日	3,822.12	3,852.36	3,870.73	3,776.70	157.71K	-0.72%
2013年9月8日	3,849.82	3,799.45	3,876.77	3,793.11	374.16K	1.50%
2013年9月1日	3,792.83	3,674.68	3,799.07	3,633.46	306.14K	3.51%
2013年8月25日	3,664.15	3,629.36	3,740.13	3,627.31	321.20K	1.00%
2013年8月18日	3,627.97	3,528.91	3,654.73	3,522.15	225.22K	2.07%
2013年8月11日	3,554.35	3,629.51	3,706.77	3,550.82	259.50K	-1.78%
2013年8月4日	3,618.74	3,531.65	3,644.21	3,528.85	230.94K	2.41%
2013年7月28日	3,533.61	3,477.26	3,563.19	3,349.55	203.10K	1.13%
2013年7月21日	3,494.16	3,374.57	3,575.00	3,359.39	242.31K	2.94%
2013年7月14日	3,394.31	3,432.26	3,552.37	3,394.31	242.92K	-0.90%
2013年7月7日	3,425.14	3,322.14	3,490.50	3,210.73	227.04K	1.59%
2013年6月30日	3,371.53	3,226.62	3,427.98	3,210.66	210.92K	4.19%
2013年6月23日	3,235.98	3,439.87	3,439.87	2,981.69	215.60K	-6.11%
2013年6月16日	3,446.48	3,593.51	3,620.95	3,347.76	165.19K	-3.86%
2013年6月9日	3,584.98	3,573.90	3,591.25	3,446.25	71.89K	-0.86%
2013年6月2日	3,616.21	3,836.77	3,855.79	3,593.97	213.78K	-5.86%
2013年5月26日	3,841.22	3,784.47	3,884.68	3,770.65	283.44K	1.56%
2013年5月19日	3,782.07	3,700.09	3,795.17	3,686.76	307.85K	2.46%
2013年5月12日	3,691.40	3,577.29	3,695.24	3,524.58	225.83K	3.19%
2013年5月5日	3,577.33	3,456.28	3,577.33	3,456.28	221.73K	3.73%
2013年4月28日	3,448.64	3,354.47	3,459.98	3,345.44	66.68K	2.40%
2013年4月21日	3,367.77	3,478.04	3,511.72	3,360.74	216.11K	-3.65%
2013年4月14日	3,495.24	3,382.00	3,498.57	3,302.24	163.68K	2.97%
2013年4月7日	3,394.52	3,354.44	3,455.69	3,315.33	167.18K	-0.08%
2013年3月31日	3,397.23	3,449.54	3,504.28	3,382.22	107.54K	-1.45%
2013年3月24日	3,447.29	3,581.31	3,590.82	3,434.57	187.62K	-3.70%
2013年3月17日	3,579.92	3,461.87	3,586.09	3,378.91	207.41K	3.13%
2013年3月10日	3,471.21	3,568.62	3,589.72	3,413.18	173.98K	-2.78%
2013年3月3日	3,570.38	3,614.56	3,654.11	3,496.05	267.80K	-2.14%
2013年2月24日	3,648.42	3,551.60	3,648.69	3,506.76	215.53K	2.82%
2013年2月17日	3,548.36	3,554.15	3,639.36	3,531.13	309.63K	-1.67%
2013年2月3日	3,608.59	3,517.46	3,618.84	3,457.43	222.59K	2.88%
2013年1月27日	3,507.71	3,362.47	3,507.83	3,362.22	245.44K	4.27%
2013年1月20日	3,364.06	3,475.20	3,492.22	3,344.98	244.90K	-2.90%
2013年1月13日	3,464.65	3,264.15	3,466.53	3,262.57	287.57K	5.91%
2013年1月6日	3,271.18	3,253.67	3,368.01	3,245.46	244.83K	0.40%
2012年12月30日	3,258.25	3,242.96	3,304.76	3,226.95	93.59K	0.71%
2012年12月23日	3,235.20	3,093.97	3,244.94	3,090.42	217.29K	4.32%
2012年12月16日	3,101.07	3,073.92	3,144.26	3,063.32	212.53K	1.14%
2012年12月9日	3,066.23	2,951.00	3,069.06	2,939.15	182.28K	3.93%
2012年12月2日	2,950.19	2,816.30	2,954.69	2,704.37	149.42K	4.74%
2012年11月25日	2,816.62	3,004.17	3,006.79	2,765.79	90.34K	-6.28%
2012年11月18日	3,005.46	3,007.68	3,035.28	2,963.86	87.96K	-0.12%
