2014年8月3日	3,888.09	3,890.63	3,922.25	3,845.20	802.44M	0.22%
2014年7月27日	3,879.67	3,966.31	3,989.00	3,855.35	853.07M	-2.16%
2014年7月20日	3,965.16	3,933.11	3,997.50	3,917.74	806.92M	0.64%
2014年7月13日	3,939.89	3,923.60	3,947.49	3,866.22	900.54M	0.90%
2014年7月6日	3,904.58	3,917.89	3,923.92	3,837.16	710.49M	-0.47%
2014年6月29日	3,923.01	3,844.45	3,923.15	3,841.70	514.26M	2.04%
2014年6月22日	3,844.44	3,802.25	3,844.89	3,791.12	817.58M	1.10%
2014年6月15日	3,802.64	3,768.37	3,811.24	3,761.42	946.60M	0.72%
2014年6月8日	3,775.56	3,795.85	3,804.04	3,751.69	741.19M	-0.50%
2014年6月1日	3,794.57	3,740.71	3,795.14	3,707.89	670.37M	1.55%
2014年5月25日	3,736.82	3,693.18	3,741.57	3,691.09	588.46M	1.62%
2014年5月18日	3,677.33	3,577.85	3,678.16	3,572.28	703.08M	2.51%
2014年5月11日	3,587.20	3,574.24	3,625.77	3,542.63	852.52M	0.89%
2014年5月4日	3,555.70	3,566.26	3,605.26	3,506.35	864.13M	-0.89%
2014年4月27日	3,587.64	3,546.96	3,613.03	3,489.60	882.03M	1.54%
2014年4月20日	3,533.09	3,543.65	3,613.20	3,525.59	853.42M	-0.04%
2014年4月13日	3,534.53	3,479.66	3,551.02	3,414.11	770.66M	2.54%
2014年4月6日	3,446.84	3,522.21	3,602.35	3,440.55	1.14B	-2.61%
2014年3月30日	3,539.38	3,598.08	3,676.36	3,532.28	945.89M	-0.90%
2014年3月23日	3,571.49	3,665.38	3,665.58	3,543.07	967.47M	-2.23%
2014年3月16日	3,653.07	3,653.19	3,717.36	3,643.35	1.07B	0.69%
2014年3月9日	3,627.87	3,702.14	3,725.71	3,626.86	814.78M	-2.04%
2014年3月2日	3,703.40	3,657.32	3,738.32	3,637.66	774.41M	0.20%
2014年2月23日	3,696.10	3,670.07	3,722.38	3,663.75	857.29M	0.91%
2014年2月16日	3,662.60	3,668.99	3,687.16	3,640.63	724.22M	-0.03%
2014年2月9日	3,663.88	3,558.59	3,671.04	3,557.78	890.13M	2.86%
2014年2月2日	3,561.91	3,524.23	3,563.14	3,418.88	1.03B	1.14%
2014年1月26日	3,521.92	3,543.50	3,548.48	3,461.64	1.07B	-0.55%
2014年1月19日	3,541.48	3,611.62	3,634.65	3,541.38	776.50M	-1.39%
2014年1月12日	3,591.25	3,559.39	3,615.70	3,499.37	990.22M	0.73%
2014年1月5日	3,565.08	3,539.01	3,579.40	3,512.45	941.55M	0.74%
2013年12月29日	3,538.73	3,570.86	3,592.00	3,537.61	471.89M	-0.99%
2013年12月22日	3,574.02	3,563.19	3,591.31	3,552.30	372.85M	1.21%
2013年12月15日	3,531.19	3,470.43	3,540.97	3,422.86	1.16B	2.16%
2013年12月8日	3,456.40	3,515.67	3,524.01	3,449.74	798.68M	-1.37%
2013年12月1日	3,504.26	3,496.19	3,511.10	3,453.22	815.99M	0.47%
2013年11月24日	3,487.82	3,433.92	3,495.97	3,420.36	560.83M	1.92%
2013年11月17日	3,422.02	3,423.47	3,429.20	3,359.31	771.92M	-0.02%
2013年11月10日	3,422.58	3,359.83	3,422.58	3,346.41	833.17M	1.66%
2013年11月3日	3,366.84	3,388.70	3,401.27	3,318.39	806.68M	-0.38%
2013年10月27日	3,379.76	3,382.18	3,408.28	3,364.65	944.81M	-0.12%
2013年10月20日	3,383.83	3,361.76	3,400.04	3,330.20	858.03M	0.89%
2013年10月13日	3,353.88	3,213.38	3,355.63	3,212.05	830.84M	3.71%
2013年10月6日	3,233.83	3,215.76	3,240.11	3,117.69	855.04M	-0.27%
2013年9月29日	3,242.57	3,190.40	3,256.71	3,186.86	748.81M	0.38%
2013年9月22日	3,230.30	3,242.32	3,243.43	3,202.75	757.41M	0.17%
